"_ano_pesquisa","cargo_atual","nivel","genero","cor_raca_etnia","pcd","qtd_respondentes"
"2025","Outra Opção","Júnior","Masculino","Branca","Sim","3"
"2025",,,"Masculino","Branca","Prefiro não informar","3"
"2025","Outras Engenharias (não inclui dev)","Sênior","Masculino","Branca","Não","3"
"2025","Analista de Suporte/Analista Técnico","Júnior","Masculino","Branca","Não","3"
"2025","Analista de Suporte/Analista Técnico","Sênior","Masculino","Parda","Não","3"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Branca","Sim","3"
"2025","Analytics Engineer","Júnior","Masculino","Branca","Não","3"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Amarela","Não","3"
"2025","Analista de BI/BI Analyst","Pleno","Feminino","Parda","Não","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Feminino","Branca","Não","2"
"2025","Analista de Suporte/Analista Técnico","Sênior","Masculino","Preta","Não","2"
"2025",,,"Masculino","Indígena","Não","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","Parda","Não","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Masculino","Parda","Não","2"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Feminino","Parda","Não","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","Branca","Não","2"
"2025","Outra Opção","Sênior","Feminino","Preta","Não","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","Branca","Não","2"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Especialista/Staff+","Masculino","Parda","Não","2"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Branca","Sim","2"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Amarela","Não","2"
"2025","Analista de BI/BI Analyst","Júnior","Feminino","Preta","Sim","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Preta","Não","2"
"2025",,,"Feminino","Parda","Sim","2"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Parda","Sim","2"
"2025","Analytics Engineer","Especialista/Staff+","Masculino","Preta","Não","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Masculino","Parda","Não","2"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Parda","Sim","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Masculino","Preta","Não","2"
"2025",,,"Masculino","Amarela","Sim","2"
"2025","Outra Opção","Júnior","Masculino","Amarela","Não","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Branca","Sim","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Feminino","Branca","Não","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Preta","Não","2"
"2025","Analytics Engineer","Sênior","Masculino","Branca","Sim","2"
"2025","Analista de Suporte/Analista Técnico","Júnior","Masculino","Amarela","Não","2"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Feminino","Amarela","Não","2"
"2025",,,"Feminino","Preta","Sim","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","Preta","Não","2"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Branca","Sim","2"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Parda","Sim","2"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Prefiro não informar","Não","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Parda","Sim","2"
"2025","Analytics Engineer","Pleno","Feminino","Parda","Não","2"
"2025","Professor/Pesquisador","Sênior","Masculino","Parda","Não","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Branca","Sim","2"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Amarela","Não","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","Parda","Não","2"
"2025","Analytics Engineer","Júnior","Masculino","Preta","Não","2"
"2025","Outra Opção","Júnior","Masculino","Parda","Sim","2"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Outra","Não","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Feminino","Branca","Não","2"
"2025","Outra Opção","Sênior","Feminino","Parda","Não","2"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Feminino","Branca","Não","2"
"2025","Analista de Dados/Data Analyst","Pleno","Feminino","Parda","Sim","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Amarela","Não","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Branca","Sim","2"
"2025","Estatístico","Pleno","Masculino","Branca","Não","2"
"2025","Professor/Pesquisador","Sênior","Feminino","Branca","Não","2"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Parda","Sim","2"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","Parda","Não","1"
"2025","Analista de BI/BI Analyst","Sênior","Masculino","Branca","Sim","1"
"2025","Cientista de Dados/Data Scientist","Pleno","Prefiro não informar","Parda","Prefiro não informar","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Feminino","Preta","Não","1"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Amarela","Não","1"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Preta","Sim","1"
"2025","Professor/Pesquisador","Pleno","Masculino","Amarela","Não","1"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Feminino","Parda","Não","1"
"2025","Analista de Negócios/Business Analyst","Júnior","Feminino","Parda","Não","1"
"2025",,,"Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","Branca","Não","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","Masculino","Preta","Não","1"
"2025","Outras Engenharias (não inclui dev)","Sênior","Masculino","Parda","Não","1"
"2025","Outra Opção","Júnior","Prefiro não informar","Amarela","Prefiro não informar","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino",,"Não","1"
"2025","Analytics Engineer","Júnior","Masculino","Parda","Não","1"
"2025","Outras Engenharias (não inclui dev)","Pleno","Feminino","Branca","Não","1"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Feminino","Amarela","Não","1"
"2025","Analytics Engineer","Especialista/Staff+","Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Feminino","Amarela","Não","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Parda","Não","1"
"2025","Professor/Pesquisador","Pleno","Feminino","Preta","Não","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","Masculino","Parda","Não","1"
"2025","Estatístico","Júnior","Masculino","Parda","Não","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Feminino","Preta","Não","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Masculino","Branca","Prefiro não informar","1"
"2025","Cientista de Dados/Data Scientist","Júnior","Feminino","Parda","Sim","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","Amarela","Não","1"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Feminino","Branca","Sim","1"
"2025","Analista de Negócios/Business Analyst","Sênior","Outro","Branca","Não","1"
"2025",,,"Prefiro não informar","Parda","Não","1"
"2025","Analytics Engineer","Pleno","Masculino","Parda","Sim","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Branca","Sim","1"
"2025","Analytics Engineer","Sênior","Masculino","Prefiro não informar","Não","1"
"2025","Analista de BI/BI Analyst","Sênior","Outro","Branca","Sim","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Feminino","Branca","Sim","1"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Outra","Não","1"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Preta","Não","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Especialista/Staff+","Feminino","Branca","Sim","1"
"2025","Arquiteto de Dados/Data Architect","Sênior","Masculino","Parda","Sim","1"
"2025","Analista de BI/BI Analyst","Júnior","Prefiro não informar","Amarela","Não","1"
"2025","Outra Opção","Pleno","Feminino","Preta","Não","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Feminino","Parda","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Prefiro não informar","Prefiro não informar","1"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Masculino","Amarela","Não","1"
"2025","Analista de Dados/Data Analyst","Pleno","Outro","Branca","Não","1"
"2025","Outra Opção","Pleno","Masculino","Branca","Sim","1"
"2025","Arquiteto de Dados/Data Architect","Sênior","Masculino","Preta","Não","1"
"2025",,,"Feminino","Amarela","Sim","1"
"2025","Arquiteto de Dados/Data Architect","Especialista/Staff+","Masculino","Preta","Não","1"
"2025","Arquiteto de Dados/Data Architect","Júnior","Masculino","Parda","Não","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","Feminino","Amarela","Não","1"
"2025","Outras Engenharias (não inclui dev)","Sênior","Masculino","Amarela","Não","1"
"2025",,,"Feminino","Branca","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Masculino","Preta","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Feminino","Parda","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Branca","Sim","1"
"2025","Analista de Negócios/Business Analyst","Pleno","Masculino","Parda","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Pleno","Feminino","Amarela","Não","1"
"2025","Analista de BI/BI Analyst","Sênior","Feminino","Branca","Sim","1"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Branca","Sim","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Branca","Sim","1"
"2025","Analista de Negócios/Business Analyst","Júnior","Masculino","Amarela","Não","1"
"2025","Analista de Suporte/Analista Técnico","Júnior","Masculino","Branca","Sim","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Amarela","Não","1"
"2025",,,"Masculino","Parda","Prefiro não informar","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Parda","Sim","1"
"2025",,,"Prefiro não informar","Branca","Não","1"
"2025","Analista de Suporte/Analista Técnico","Júnior","Outro","Branca","Não","1"
"2025","Professor/Pesquisador","Júnior","Masculino","Parda","Não","1"
"2025","Outra Opção","Júnior","Feminino","Preta","Não","1"
"2025","Arquiteto de Dados/Data Architect","Júnior","Feminino","Amarela","Não","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Feminino","Parda","Prefiro não informar","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Amarela","Não","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","Branca","Sim","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Amarela","Não","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Parda","Sim","1"
"2025","Professor/Pesquisador","Sênior","Feminino","Amarela","Não","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","Masculino","Branca","Sim","1"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Prefiro não informar","Prefiro não informar","1"
"2025","Cientista de Dados/Data Scientist","Júnior","Prefiro não informar","Branca","Não","1"
"2025","Analista de Negócios/Business Analyst","Júnior","Masculino","Branca","Sim","1"
"2025","Outra Opção","Especialista/Staff+","Masculino","Preta","Não","1"
"2025","Analista de BI/BI Analyst","Pleno","Feminino","Preta","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Preta","Não","1"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Preta","Não","1"
"2025","Analista de Suporte/Analista Técnico","Júnior","Feminino","Prefiro não informar","Não","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","Masculino","Branca","Não","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","Prefiro não informar","Não","1"
"2025","Estatístico","Sênior","Feminino","Branca","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Feminino","Branca","Sim","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","Branca","Sim","1"
"2025","Estatístico","Pleno","Feminino","Branca","Não","1"
"2025","Analista de BI/BI Analyst","Júnior","Feminino","Outra","Não","1"
"2025","Analista de BI/BI Analyst","Sênior","Prefiro não informar","Outra","Não","1"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Prefiro não informar","Não","1"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Outro",,"Não","1"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Branca","Sim","1"
"2025","Professor/Pesquisador","Pleno","Masculino","Branca","Não","1"
"2025","Analista de BI/BI Analyst","Júnior","Outro","Preta","Sim","1"
"2025","Professor/Pesquisador","Júnior","Feminino","Branca","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Preta","Sim","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Parda","Sim","1"
"2025","Outras Engenharias (não inclui dev)","Sênior","Masculino","Preta","Não","1"
"2025","Outra Opção","Sênior","Feminino","Amarela","Não","1"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Preta","Sim","1"
"2025","Analista de Suporte/Analista Técnico","Júnior","Masculino","Preta","Não","1"
"2025","Outras Engenharias (não inclui dev)","Pleno","Masculino","Branca","Sim","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","Masculino","Amarela","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Amarela","Não","1"
"2025","Estatístico","Especialista/Staff+","Feminino","Branca","Não","1"
"2025","Analista de BI/BI Analyst","Sênior","Feminino","Parda","Não","1"
"2025","Analytics Engineer","Sênior","Feminino","Preta","Não","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","Branca","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Sênior","Feminino","Preta","Não","1"
"2025",,,"Masculino","Outra","Não","1"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Prefiro não informar","Não","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Preta","Não","1"
"2025","Cientista de Dados/Data Scientist","Júnior","Feminino","Branca","Sim","1"
"2025","Cientista de Dados/Data Scientist","Sênior","Outro","Branca","Não","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","Masculino","Parda","Sim","1"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Parda","Prefiro não informar","1"
"2025",,,"Prefiro não informar","Indígena","Não","1"
"2025","Analytics Engineer","Júnior","Masculino","Branca","Sim","1"
"2025","Analista de Negócios/Business Analyst","Sênior","Feminino","Preta","Não","1"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Masculino","Amarela","Não","1"
"2025","Analista de Negócios/Business Analyst","Sênior","Masculino","Branca","Sim","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","Masculino","Amarela","Não","1"
"2025","Analytics Engineer","Pleno","Feminino","Parda","Sim","1"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Prefiro não informar","Não","1"
"2025","Analista de Suporte/Analista Técnico","Júnior","Feminino","Parda","Não","1"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Masculino","Preta","Não","1"
"2025","Analista de Negócios/Business Analyst","Pleno","Masculino","Branca","Sim","1"
"2025","Arquiteto de Dados/Data Architect","Especialista/Staff+","Feminino","Branca","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Branca","Prefiro não informar","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Masculino","Outra","Não","1"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Branca","Sim","1"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Feminino","Parda","Não","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Feminino","Branca","Sim","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Preta","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Outra","Não","1"
"2025","Professor/Pesquisador","Pleno","Feminino","Branca","Não","1"
"2025","Analista de Negócios/Business Analyst","Pleno","Feminino","Branca","Sim","1"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Amarela","Sim","1"
"2025","Analista de Suporte/Analista Técnico","Sênior","Feminino","Branca","Não","1"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Feminino","Branca","Sim","1"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Outra","Não","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","Parda","Sim","1"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","Amarela","Não","1"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Branca","Prefiro não informar","1"
"2025","Analista de BI/BI Analyst","Júnior","Feminino","Branca","Sim","1"
"2025","Professor/Pesquisador","Sênior","Masculino","Branca","Não","1"
"2025","Analista de Negócios/Business Analyst","Sênior","Feminino","Amarela","Não","1"
"2025","Outra Opção","Pleno","Masculino","Parda","Sim","1"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Branca","Sim","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Prefiro não informar","Prefiro não informar","1"
"2025","Analytics Engineer","Especialista/Staff+","Feminino","Preta","Não","1"
"2025","Professor/Pesquisador","Júnior","Masculino","Branca","Não","1"
"2025","Outra Opção","Júnior","Masculino","Prefiro não informar","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Prefiro não informar","Prefiro não informar","Não","1"
"2025","Analista de Negócios/Business Analyst","Sênior","Masculino","Prefiro não informar","Prefiro não informar","1"
"2025","Analytics Engineer","Pleno","Feminino","Amarela","Não","1"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Branca","Prefiro não informar","1"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Parda","Sim","1"
"2025","Analista de Dados/Data Analyst","Sênior","Feminino","Branca","Sim","1"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Feminino","Parda","Não","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","Masculino","Preta","Não","1"
"2025","Cientista de Dados/Data Scientist","Pleno","Prefiro não informar","Preta","Sim","1"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Preta","Sim","1"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Branca","Prefiro não informar","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Preta","Sim","1"
"2025","Analytics Engineer","Sênior","Feminino","Parda","Não","1"
"2025","Analytics Engineer","Especialista/Staff+","Feminino","Parda","Não","1"
"2025","Cientista de Dados/Data Scientist","Sênior","Feminino","Indígena","Não","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Prefiro não informar","Não","1"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Prefiro não informar","Não","1"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Parda","Prefiro não informar","1"
"2025","Outra Opção","Júnior","Masculino","Branca","Prefiro não informar","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","Branca","Não","1"
"2025","Arquiteto de Dados/Data Architect","Sênior","Feminino","Branca","Não","1"
"2025","Cientista de Dados/Data Scientist","Sênior","Feminino","Preta","Não","1"
